idlocalidade;nome_localidade;cod_uf
1;Acrelândia;12
2;Assis Brasil;12
3;Brasiléia;12
4;Bujari;12
5;Capixaba;12
6;Cruzeiro do Sul;12
7;Epitaciolândia;12
8;Feijó;12
9;Jordão;12
10;Mâncio Lima;12
11;Manoel Urbano;12
12;Marechal Thaumaturgo;12
13;Plácido de Castro;12
14;Porto Acre;12
15;Porto Walter;12
16;Rio Branco;12
17;Rodrigues Alves;12
18;Santa Rosa do Purus;12
19;Sena Madureira;12
20;Senador Guiomard;12
21;Tarauacá;12
22;Xapuri;12
23;Água Branca;27
26;Anadia;27
30;Arapiraca;27
31;Atalaia;27
36;Barra de Santo Antônio;27
37;Barra de São Miguel;27
40;Batalha;27
42;Belém;27
43;Belo Monte;27
47;Boca da Mata;27
50;Branquinha;27
51;Cacimbinhas;27
53;Cajueiro;27
56;Campestre;27
57;Campo Alegre;27
58;Campo Grande;27
61;Canapi;27
64;Capela;27
65;Carneiros;27
67;Chã Preta;27
68;Coité do Nóia;27
69;Colônia Leopoldina;27
70;Coqueiro Seco;27
71;Coruripe;27
73;Craíbas;27
74;Delmiro Gouveia;27
75;Dois Riachos;27
77;Estrela de Alagoas;27
78;Feira Grande;27
79;Feliz Deserto;27
81;Flexeiras;27
84;Girau do Ponciano;27
85;Ibateguara;27
86;Igaci;27
87;Igreja Nova;27
88;Inhapi;27
89;Jacaré dos Homens;27
90;Jacuípe;27
91;Japaratinga;27
92;Jaramataia;27
94;Joaquim Gomes;27
95;Jundiá;27
96;Junqueiro;27
98;Lagoa da Canoa;27
108;Limoeiro de Anadia;27
109;Maceió;27
110;Major Isidoro;27
111;Mar Vermelho;27
112;Maragogi;27
113;Maravilha;27
114;Marechal Deodoro;27
115;Maribondo;27
117;Mata Grande;27
118;Matriz de Camaragibe;27
119;Messias;27
120;Minador do Negrão;27
121;Monteirópolis;27
124;Murici;27
125;Novo Lino;27
126;Olho D Água Grande;27
127;Olho D Água das Flores;27
129;Olho D Água do Casado;27
131;Olivença;27
132;Ouro Branco;27
133;Palestina;27
135;Palmeira dos Índios;27
136;Pão de Açúcar;27
137;Pariconha;27
138;Paripueira;27
139;Passo de Camaragibe;27
142;Paulo Jacinto;27
143;Penedo;27
144;Piaçabuçu;27
145;Pilar;27
146;Pindoba;27
147;Piranhas;27
150;Poço das Trincheiras;27
151;Porto Calvo;27
152;Porto de Pedras;27
153;Porto Real do Colégio;27
155;Quebrangulo;27
158;Rio Largo;27
160;Roteiro;27
162;Santa Luzia do Norte;27
163;Santana do Ipanema;27
164;Santana do Mundaú;27
166;São Brás;27
167;São José da Laje;27
168;São José da Tapera;27
169;São Luís do Quitunde;27
170;São Miguel dos Campos;27
171;São Miguel dos Milagres;27
172;São Sebastião;27
175;Satuba;27
176;Senador Rui Palmeira;27
181;Tanque D Arca;27
182;Taquarana;27
184;Teotônio Vilela;27
185;Traipu;27
186;União dos Palmares;27
188;Viçosa;27
191;Alvarães;13
193;Amaturá;13
194;Anamã;13
195;Anori;13
196;Apuí;13
198;Atalaia do Norte;13
200;Autazes;13
204;Barcelos;13
205;Barreirinha;13
206;Benjamin Constant;13
207;Beruri;13
208;Boa Vista do Ramos;13
209;Boca do Acre;13
210;Borba;13
211;Caapiranga;13
214;Canutama;13
215;Carauari;13
216;Careiro;13
217;Careiro da Várzea;13
219;Coari;13
220;Codajás;13
222;Eirunepé;13
223;Envira;13
225;Fonte Boa;13
227;Guajará;13
228;Humaitá;13
231;Ipixuna;13
232;Iranduba;13
233;Itacoatiara;13
234;Itamarati;13
235;Itapiranga;13
236;Japurá;13
237;Juruá;13
238;Jutaí;13
239;Lábrea;13
241;Manacapuru;13
242;Manaquiri;13
243;Manaus;13
244;Manicoré;13
245;Maraã;13
247;Maués;13
251;Nhamundá;13
252;Nova Olinda do Norte;13
253;Novo Airão;13
254;Novo Aripuanã;13
256;Parintins;13
257;Pauini;13
259;Presidente Figueiredo;13
261;Rio Preto da Eva;13
262;Santa Isabel do Rio Negro;13
264;Santo Antônio do Içá;13
266;São Gabriel da Cachoeira;13
267;São Paulo de Olivença;13
268;São Sebastião do Uatumã;13
269;Silves;13
270;Tabatinga;13
271;Tapauá;13
272;Tefé;13
273;Tonantins;13
274;Uarini;13
275;Urucará;13
276;Urucurituba;13
280;Amapá;16
281;Pedra Branca do Amaparí;16
287;Calçoene;16
294;Cutias;16
296;Ferreira Gomes;16
303;Itaubal;16
304;Laranjal do Jari;16
307;Macapá;16
308;Mazagão;16
310;Oiapoque;16
312;Porto Grande;16
313;Pracuúba;16
316;Santana;16
322;Tartarugalzinho;16
324;Vitória do Jari;16
326;Abaíra;29
327;Abaré;29
331;Acajutiba;29
335;Adustina;29
339;Água Fria;29
341;Aiquara;29
342;Alagoinhas;29
343;Alcobaça;29
347;Almadina;29
351;Amargosa;29
352;Amélia Rodrigues;29
353;América Dourada;29
355;Anagé;29
356;Andaraí;29
357;Andorinha;29
358;Angical;29
360;Anguera;29
361;Antas;29
362;Antônio Cardoso;29
363;Antônio Gonçalves;29
364;Aporá;29
365;Apuarema;29
366;Araçás;29
367;Aracatu;29
368;Araci;29
369;Aramari;29
371;Arataca;29
372;Aratuípe;29
379;Aurelino Leal;29
380;Baianópolis;29
382;Baixa Grande;29
391;Banzaê;29
394;Barra;29
395;Barra da Estiva;29
396;Barra do Choça;29
398;Barra do Mendes;29
400;Barra do Rocha;29
403;Barreiras;29
404;Barro Alto;29
405;Barro Preto;29
407;Barrocas;29
413;Belmonte;29
414;Belo Campo;29
419;Biritinga;29
421;Boa Nova;29
424;Boa Vista do Tupim;29
427;Bom Jesus da Lapa;29
428;Bom Jesus da Serra;29
431;Boninal;29
432;Bonito;29
433;Boquira;29
434;Botuporã;29
440;Brejões;29
441;Brejolândia;29
442;Brotas de Macaúbas;29
443;Brumado;29
445;Buerarema;29
450;Buritirama;29
451;Caatiba;29
452;Cabaceiras do Paraguaçu;29
455;Cachoeira;29
457;Caculé;29
458;Caém;29
459;Caetanos;29
461;Caetité;29
462;Cafarnaum;29
465;Cairu;29
470;Caldeirão Grande;29
472;Camacan;29
473;Camaçari;29
474;Camamu;29
478;Campo Alegre de Lourdes;29
479;Campo Formoso;29
483;Canápolis;29
484;Canarana;29
486;Canavieiras;29
488;Candeal;29
489;Candeias;29
490;Candiba;29
491;Cândido Sales;29
493;Cansanção;29
495;Canudos;29
498;Capela do Alto Alegre;29
499;Capim Grosso;29
501;Caraíbas;29
505;Caravelas;29
506;Cardeal da Silva;29
507;Carinhanha;29
511;Casa Nova;29
513;Castro Alves;29
516;Catolândia;29
519;Catu;29
521;Caturama;29
523;Central;29
525;Chorrochó;29
526;Cícero Dantas;29
528;Cipó;29
529;Coaraci;29
530;Cocos;29
533;Conceição da Feira;29
534;Conceição do Almeida;29
535;Conceição do Coité;29
536;Conceição do Jacuípe;29
537;Conde;29
538;Condeúba;29
539;Contendas do Sincorá;29
543;Coração de Maria;29
544;Cordeiros;29
545;Coribe;29
546;Coronel João Sá;29
547;Correntina;29
549;Cotegipe;29
551;Cravolândia;29
552;Crisópolis;29
554;Cristópolis;29
556;Cruz das Almas;29
559;Curaçá;29
561;Dário Meira;29
565;Dias D Ávila;29
567;Dom Basílio;29
568;Dom Macedo Costa;29
571;Elísio Medrado;29
572;Encruzilhada;29
575;Entre Rios;29
576;Érico Cardoso;29
577;Esplanada;29
578;Euclides da Cunha;29
579;Eunápolis;29
580;Fátima;29
581;Feira da Mata;29
582;Feira de Santana;29
584;Filadélfia;29
586;Firmino Alves;29
587;Floresta Azul;29
588;Formosa do Rio Preto;29
595;Gandu;29
596;Gavião;29
597;Gentio do Ouro;29
599;Glória;29
600;Gongogi;29
602;Governador Mangabeira;29
605;Guajeru;29
606;Guanambi;29
609;Guaratinga;29
614;Heliópolis;29
618;Iaçu;29
623;Ibiassucê;29
624;Ibicaraí;29
625;Ibicoara;29
626;Ibicuí;29
627;Ibipeba;29
629;Ibipitanga;29
630;Ibiquera;29
634;Ibirapitanga;29
635;Ibirapuã;29
636;Ibirataia;29
637;Ibitiara;29
640;Ibititá;29
644;Ibotirama;29
645;Ichu;29
647;Igaporã;29
651;Igrapiúna;29
653;Iguaí;29
659;Ilhéus;29
662;Inhambupe;29
667;Ipecaetá;29
668;Ipiaú;29
669;Ipirá;29
672;Ipupiara;29
673;Irajuba;29
674;Iramaia;29
676;Iraquara;29
677;Irará;29
678;Irecê;29
681;Itabela;29
682;Itaberaba;29
683;Itabuna;29
684;Itacaré;29
688;Itaeté;29
689;Itagi;29
690;Itagibá;29
691;Itagimirim;29
692;Itaguaçu da Bahia;29
698;Itaju do Colônia;29
700;Itajuípe;29
702;Itamaraju;29
703;Itamari;29
704;Itambé;29
708;Itanagra;29
709;Itanhém;29
711;Itaparica;29
712;Itapé;29
713;Itapebi;29
715;Itapetinga;29
716;Itapicuru;29
718;Itapitanga;29
721;Itaquara;29
723;Itarantim;29
725;Itatim;29
727;Itiruçu;29
728;Itiúba;29
729;Itororó;29
730;Ituaçu;29
731;Ituberá;29
733;Iuiu;29
734;Jaborandi;29
735;Jacaraci;29
736;Jacobina;29
740;Jaguaquara;29
742;Jaguarari;29
743;Jaguaripe;29
745;Jandaíra;29
749;Jequié;29
751;Jeremoabo;29
753;Jitaúna;29
756;João Dourado;29
759;Juazeiro;29
760;Jucuruçu;29
766;Jussara;29
767;Jussari;29
768;Jussiape;29
770;Lafaiete Coutinho;29
778;Lagoa Real;29
779;Laje;29
781;Lajedão;29
782;Lajedinho;29
784;Lajedo do Tabocal;29
785;Lamarão;29
787;Lapão;29
789;Lauro de Freitas;29
790;Lençóis;29
791;Licínio de Almeida;29
793;Livramento de Nossa Senhora;29
797;Macajuba;29
798;Macarani;29
799;Macaúbas;29
800;Macururé;29
801;Madre de Deus;29
802;Maetinga;29
803;Maiquinique;29
804;Mairi;29
805;Malhada;29
806;Malhada de Pedras;29
810;Manoel Vitorino;29
811;Mansidão;29
814;Maracás;29
815;Maragogipe;29
817;Maraú;29
818;Marcionílio Souza;29
823;Mascote;29
827;Mata de São João;29
829;Matina;29
831;Medeiros Neto;29
832;Miguel Calmon;29
833;Milagres;29
834;Luís Eduardo Magalhães;29
839;Mirangaba;29
840;Mirante;29
846;Monte Santo;29
847;Morpará;29
851;Morro do Chapéu;29
852;Mortugaba;29
853;Mucugê;29
854;Mucuri;29
855;Mulungu do Morro;29
856;Mundo Novo;29
857;Muniz Ferreira;29
858;Muquém de São Francisco;29
859;Muritiba;29
861;Mutuípe;29
864;Nazaré;29
865;Nilo Peçanha;29
866;Nordestina;29
869;Nova Canaã;29
870;Nova Fátima;29
871;Nova Ibiá;29
873;Nova Itarana;29
875;Nova Redenção;29
876;Nova Soure;29
877;Nova Viçosa;29
879;Novo Horizonte;29
880;Novo Triunfo;29
885;Olindina;29
886;Oliveira dos Brejinhos;29
891;Ouriçangas;29
893;Ourolândia;29
898;Palmas de Monte Alto;29
899;Palmeiras;29
901;Paramirim;29
903;Paratinga;29
904;Paripiranga;29
908;Pau Brasil;29
909;Paulo Afonso;29
910;Pé de Serra;29
911;Pedrão;29
913;Pedro Alexandre;29
917;Piatã;29
919;Pilão Arcado;29
921;Pindaí;29
922;Pindobaçu;29
924;Pintadas;29
926;Piraí do Norte;29
930;Piripá;29
931;Piritiba;29
933;Planaltino;29
934;Planalto;29
937;Poções;29
939;Pojuca;29
942;Ponto Novo;29
944;Porto Seguro;29
946;Potiraguá;29
948;Prado;29
949;Presidente Dutra;29
950;Presidente Jânio Quadros;29
951;Presidente Tancredo Neves;29
954;Queimadas;29
955;Quijingue;29
957;Quixabeira;29
958;Rafael Jambeiro;29
960;Remanso;29
962;Retirolândia;29
963;Riachão das Neves;29
964;Riachão do Jacuípe;29
967;Riacho de Santana;29
969;Ribeira do Amparo;29
970;Ribeira do Pombal;29
971;Ribeirão do Largo;29
974;Rio de Contas;29
975;Rio do Antônio;29
978;Rio do Pires;29
980;Rio Real;29
981;Rodelas;29
982;Ruy Barbosa;29
985;Salinas da Margarida;29
988;Salvador;29
990;Santa Bárbara;29
991;Santa Brígida;29
992;Santa Cruz Cabrália;29
993;Santa Cruz da Vitória;29
994;Santa Inês;29
995;Santa Luzia;29
996;Santa Maria da Vitória;29
997;Santa Rita de Cássia;29
999;Santaluz;29
1000;Santana;29
1002;Santanópolis;29
1004;Santo Amaro;29
1006;Santo Antônio de Jesus;29
1007;Santo Estêvão;29
1009;São Desidério;29
1010;São Domingos;29
1011;São Felipe;29
1012;São Félix;29
1013;São Félix do Coribe;29
1014;São Francisco do Conde;29
1015;São Gabriel;29
1016;São Gonçalo dos Campos;29
1019;São José da Vitória;29
1021;São José do Jacuípe;29
1024;São Miguel das Matas;29
1027;São Sebastião do Passé;29
1029;Sapeaçu;29
1030;Sátiro Dias;29
1031;Saubara;29
1033;Saúde;29
1034;Seabra;29
1035;Sebastião Laranjeiras;29
1036;Senhor do Bonfim;29
1037;Sento Sé;29
1040;Serra do Ramalho;29
1041;Serra Dourada;29
1044;Serra Preta;29
1045;Serrinha;29
1046;Serrolândia;29
1047;Simões Filho;29
1049;Sítio do Mato;29
1051;Sítio do Quinto;29
1055;Sobradinho;29
1056;Souto Soares;29
1059;Tabocas do Brejo Velho;29
1064;Tanhaçu;29
1065;Tanque Novo;29
1066;Tanquinho;29
1068;Taperoá;29
1071;Tapiramutá;29
1078;Teixeira de Freitas;29
1079;Teodoro Sampaio;29
1080;Teofilândia;29
1081;Teolândia;29
1082;Terra Nova;29
1085;Tremedal;29
1087;Tucano;29
1088;Uauá;29
1089;Ubaíra;29
1090;Ubaitaba;29
1091;Ubatã;29
1094;Uibaí;29
1095;Umburanas;29
1097;Una;29
1098;Urandi;29
1099;Uruçuca;29
1100;Utinga;29
1102;Valença;29
1103;Valente;29
1104;Várzea da Roça;29
1107;Várzea do Poço;29
1108;Várzea Nova;29
1110;Varzedo;29
1113;Vera Cruz;29
1114;Vereda;29
1116;Vitória da Conquista;29
1118;Wagner;29
1119;Wanderley;29
1120;Wenceslau Guimarães;29
1121;Xique-Xique;29
1122;Abaiara;23
1124;Acarape;23
1125;Acaraú;23
1126;Acopiara;23
1131;Aiuaba;23
1134;Alcântaras;23
1137;Altaneira;23
1138;Alto Santo;23
1145;Amontada;23
1149;Antonina do Norte;23
1154;Apuiarés;23
1156;Aquiraz;23
1158;Aracati;23
1161;Aracoiaba;23
1168;Ararendá;23
1169;Araripe;23
1173;Aratuba;23
1176;Arneiroz;23
1180;Assaré;23
1183;Aurora;23
1185;Baixio;23
1187;Banabuiú;23
1190;Barbalha;23
1196;Barreira;23
1203;Barro;23
1205;Barroquinha;23
1206;Baturité;23
1208;Beberibe;23
1209;Bela Cruz;23
1218;Boa Viagem;23
1229;Brejo Santo;23
1247;Camocim;23
1250;Campos Sales;23
1256;Canindé;23
1260;Capistrano;23
1264;Caridade;23
1265;Cariré;23
1266;Caririaçu;23
1267;Cariús;23
1270;Carnaubal;23
1278;Cascavel;23
1280;Catarina;23
1283;Catunda;23
1284;Caucaia;23
1287;Cedro;23
1289;Chaval;23
1290;Choró;23
1291;Chorozinho;23
1298;Coreaú;23
1300;Crateús;23
1301;Crato;23
1304;Croatá;23
1308;Cruz;23
1318;Deputado Irapuan Pinheiro;23
1333;Ererê;23
1337;Eusébio;23
1338;Farias Brito;23
1346;Forquilha;23
1347;Fortaleza;23
1348;Fortim;23
1349;Frecheirinha;23
1355;General Sampaio;23
1361;Graça;23
1362;Granja;23
1363;Granjeiro;23
1364;Groairas;23
1365;Guaiúba;23
1368;Guaraciaba do Norte;23
1369;Guaramiranga;23
1375;Hidrolândia;23
1377;Horizonte;23
1380;Ibaretama;23
1382;Ibiapina;23
1386;Ibicuitinga;23
1390;Icapuí;23
1392;Icó;23
1396;Iguatu;23
1397;Independência;23
1402;Ipaporanga;23
1403;Ipaumirim;23
1404;Ipu;23
1405;Ipueiras;23
1407;Iracema;23
1411;Irauçuba;23
1415;Itaiçaba;23
1417;Itaitinga;23
1419;Itapajé;23
1422;Itapipoca;23
1423;Itapiúna;23
1425;Itarema;23
1426;Itatira;23
1432;Jaguaretama;23
1433;Jaguaribara;23
1434;Jaguaribe;23
1435;Jaguaruana;23
1439;Jardim;23
1442;Jati;23
1443;Jijoca de Jericoacoara;23
1451;Juazeiro do Norte;23
1453;Jucás;23
1468;Lavras da Mangabeira;23
1470;Limoeiro do Norte;23
1478;Madalena;23
1486;Maracanaú;23
1488;Maranguape;23
1490;Marco;23
1495;Martinópole;23
1496;Massapê;23
1500;Mauriti;23
1502;Meruoca;23
1505;Milagres;23
1506;Milhã;23
1510;Miraíma;23
1513;Missão Velha;23
1516;Mombaça;23
1519;Monsenhor Tabosa;23
1526;Morada Nova;23
1527;Moraújo;23
1528;Morrinhos;23
1531;Mucambo;23
1532;Mulungu;23
1547;Nova Olinda;23
1548;Nova Russas;23
1551;Novo Oriente;23
1553;Ocara;23
1559;Orós;23
1560;Pacajus;23
1561;Pacatuba;23
1562;Pacoti;23
1563;Pacujá;23
1572;Palhano;23
1573;Palmácia;23
1577;Paracuru;23
1578;Paraipaba;23
1580;Parambu;23
1581;Paramoti;23
1594;Pedra Branca;23
1600;Penaforte;23
1601;Pentecoste;23
1602;Pereiro;23
1606;Pindoretama;23
1608;Piquet Carneiro;23
1611;Pires Ferreira;23
1621;Poranga;23
1623;Porteiras;23
1624;Potengi;23
1626;Potiretama;23
1635;Quiterianópolis;23
1636;Quixadá;23
1638;Quixelô;23
1639;Quixeramobim;23
1640;Quixeré;23
1643;Redenção;23
1644;Reriutaba;23
1651;Russas;23
1653;Saboeiro;23
1656;Salitre;23
1662;Santa Quitéria;23
1666;Santana do Acaraú;23
1667;Santana do Cariri;23
1676;São Benedito;23
1682;São Gonçalo do Amarante;23
1685;São João do Jaguaribe;23
1696;São Luís do Curu;23
1710;Senador Pompeu;23
1711;Senador Sá;23
1722;Sobral;23
1724;Solonópole;23
1731;Tabuleiro do Norte;23
1733;Tamboril;23
1739;Tarrafas;23
1740;Tauá;23
1741;Tejuçuoca;23
1742;Tianguá;23
1746;Trairi;23
1755;Tururu;23
1756;Ubajara;23
1760;Umari;23
1763;Umirim;23
1764;Uruburetama;23
1765;Uruoca;23
1767;Varjota;23
1769;Várzea Alegre;23
1776;Viçosa do Ceará;23
1778;Brasília;53
1798;Afonso Cláudio;32
1800;Água Doce do Norte;32
1801;Águia Branca;32
1803;Alegre;32
1804;Alfredo Chaves;32
1808;Alto Rio Novo;32
1810;Anchieta;32
1813;Apiacá;32
1816;Aracruz;32
1821;Atílio Vivácqua;32
1823;Baixo Guandu;32
1825;Barra de São Francisco;32
1831;Boa Esperança;32
1833;Bom Jesus do Norte;32
1836;Brejetuba;32
1839;Cachoeiro de Itapemirim;32
1844;Cariacica;32
1845;Castelo;32
1847;Colatina;32
1848;Conceição da Barra;32
1849;Conceição do Castelo;32
1858;Divino de São Lourenço;32
1861;Domingos Martins;32
1863;Dores do Rio Preto;32
1865;Ecoporanga;32
1869;Fundão;32
1874;Governador Lindenberg;32
1877;Guaçuí;32
1879;Guarapari;32
1881;Ibatiba;32
1884;Ibiraçu;32
1885;Ibitirama;32
1888;Iconha;32
1892;Irupi;32
1896;Itaguaçu;32
1903;Itapemirim;32
1907;Itarana;32
1910;Iúna;32
1915;Jaguaré;32
1916;Jerônimo Monteiro;32
1918;João Neiva;32
1923;Laranja da Terra;32
1925;Linhares;32
1927;Mantenópolis;32
1928;Marataízes;32
1929;Marechal Floriano;32
1930;Marilândia;32
1934;Mimoso do Sul;32
1935;Montanha;32
1939;Mucurici;32
1941;Muniz Freire;32
1942;Muqui;32
1946;Nova Venécia;32
1954;Pancas;32
1957;Pedro Canário;32
1962;Pinheiros;32
1964;Piúma;32
1966;Ponto Belo;32
1971;Presidente Kennedy;32
1978;Rio Bananal;32
1981;Rio Novo do Sul;32
1988;Santa Leopoldina;32
1992;Santa Maria de Jetibá;32
1994;Santa Teresa;32
2003;São Domingos do Norte;32
2006;São Gabriel da Palha;32
2017;São José do Calçado;32
2019;São Mateus;32
2024;São Roque do Canaã;32
2028;Serra;32
2031;Sooretama;32
2035;Vargem Alta;32
2037;Venda Nova do Imigrante;32
2038;Viana;32
2042;Vila Pavão;32
2043;Vila Valério;32
2044;Vila Velha;32
2048;Vitória;32
2049;Abadia de Goiás;52
2050;Abadiânia;52
2051;Acreúna;52
2052;Adelândia;52
2053;Água Fria de Goiás;52
2054;Água Limpa;52
2055;Águas Lindas de Goiás;52
2056;Alexânia;52
2057;Aloândia;52
2059;Alto Horizonte;52
2060;Alto Paraíso de Goiás;52
2061;Alvorada do Norte;52
2062;Amaralina;52
2063;Americano do Brasil;52
2064;Amorinópolis;52
2065;Anápolis;52
2066;Anhangüera;52
2067;Anicuns;52
2069;Aparecida de Goiânia;52
2072;Aparecida do Rio Doce;52
2073;Aporé;52
2074;Araçu;52
2075;Aragarças;52
2076;Aragoiânia;52
2077;Araguapaz;52
2078;Arenópolis;52
2079;Aruanã;52
2080;Aurilândia;52
2082;Avelinópolis;52
2084;Baliza;52
2087;Barro Alto;52
2088;Bela Vista de Goiás;52
2089;Bom Jardim de Goiás;52
2091;Bonfinópolis;52
2092;Bonópolis;52
2093;Brazabrantes;52
2094;Britânia;52
2096;Buriti Alegre;52
2097;Buriti de Goiás;52
2098;Buritinópolis;52
2099;Cabeceiras;52
2100;Cachoeira Alta;52
2101;Cachoeira de Goiás;52
2102;Cachoeira Dourada;52
2103;Caçu;52
2104;Caiapônia;52
2107;Caldas Novas;52
2108;Caldazinha;52
2110;Campestre de Goiás;52
2111;Campinaçu;52
2112;Campinorte;52
2113;Campo Alegre de Goiás;52
2116;Campos Belos;52
2117;Campos Verdes;52
2122;Carmo do Rio Verde;52
2123;Castelândia;52
2125;Catalão;52
2126;Caturaí;52
2127;Cavalcante;52
2130;Ceres;52
2131;Cezarina;52
2132;Chapadão do Céu;52
2135;Cidade Ocidental;52
2137;Cocalzinho de Goiás;52
2138;Colinas do Sul;52
2139;Córrego do Ouro;52
2141;Corumbá de Goiás;52
2142;Corumbaíba;52
2143;Cristalina;52
2144;Cristianópolis;52
2145;Crixás;52
2146;Cromínia;52
2148;Cumari;52
2149;Damianópolis;52
2150;Damolândia;52
2152;Davinópolis;52
2154;Diorama;52
2155;Divinópolis de Goiás;52
2157;Doverlândia;52
2158;Edealina;52
2159;Edéia;52
2160;Estrela do Norte;52
2161;Faina;52
2162;Fazenda Nova;52
2163;Firminópolis;52
2164;Flores de Goiás;52
2165;Formosa;52
2166;Formoso;52
2168;Gameleira de Goiás;52
2171;Goianápolis;52
2172;Goiandira;52
2173;Goianésia;52
2174;Goiânia;52
2175;Goianira;52
2176;Goiás;52
2177;Goiatuba;52
2178;Gouvelândia;52
2179;Guapó;52
2180;Guaraíta;52
2181;Guarani de Goiás;52
2182;Guarinos;52
2183;Heitoraí;52
2184;Hidrolândia;52
2185;Hidrolina;52
2186;Iaciara;52
2187;Inaciolândia;52
2188;Indiara;52
2189;Inhumas;52
2191;Ipameri;52
2192;Iporá;52
2193;Israelândia;52
2194;Itaberaí;52
2196;Itaguari;52
2197;Itaguaru;52
2198;Itajá;52
2199;Itapaci;52
2200;Itapirapuã;52
2201;Itapuranga;52
2202;Itarumã;52
2203;Itauçu;52
2204;Itumbiara;52
2205;Ivolândia;52
2207;Jandaia;52
2208;Jaraguá;52
2209;Jataí;52
2210;Jaupaci;52
2212;Jesúpolis;52
2214;Joviânia;52
2217;Jussara;52
2220;Leopoldo de Bulhões;52
2222;Luziânia;52
2223;Mairipotaba;52
2224;Mambaí;52
2225;Mara Rosa;52
2227;Marzagão;52
2228;Matrinchã;52
2229;Maurilândia;52
2232;Mimoso de Goiás;52
2233;Minaçu;52
2234;Mineiros;52
2235;Moiporá;52
2236;Monte Alegre de Goiás;52
2237;Montes Claros de Goiás;52
2238;Montividiu;52
2239;Montividiu do Norte;52
2240;Morrinhos;52
2241;Morro Agudo de Goiás;52
2242;Mossâmedes;52
2243;Mozarlândia;52
2244;Mundo Novo;52
2245;Mutunópolis;52
2247;Nazário;52
2248;Nerópolis;52
2249;Niquelândia;52
2250;Nova América;52
2251;Nova Aurora;52
2252;Nova Crixás;52
2253;Nova Glória;52
2254;Nova Iguaçu de Goiás;52
2255;Nova Roma;52
2256;Nova Veneza;52
2257;Novo Brasil;52
2258;Novo Gama;52
2259;Novo Planalto;52
2262;Orizona;52
2263;Ouro Verde de Goiás;52
2265;Ouvidor;52
2266;Padre Bernardo;52
2267;Palestina de Goiás;52
2268;Palmeiras de Goiás;52
2269;Palmelo;52
2270;Palminópolis;52
2271;Panamá;52
2272;Paranaiguara;52
2273;Paraúna;52
2276;Perolândia;52
2277;Petrolina de Goiás;52
2278;Pilar de Goiás;52
2280;Piracanjuba;52
2281;Piranhas;52
2282;Pirenópolis;52
2284;Pires do Rio;52
2285;Planaltina;52
2286;Pontalina;52
2287;Porangatu;52
2288;Porteirão;52
2289;Portelândia;52
2290;Posse;52
2292;Professor Jamil;52
2293;Quirinópolis;52
2295;Rianápolis;52
2297;Rio Quente;52
2298;Rio Verde;52
2300;Campo Limpo de Goiás;52
2302;Rubiataba;52
2303;Sanclerlândia;52
2304;Santa Bárbara de Goiás;52
2306;Santa Cruz de Goiás;52
2307;Santa Fé de Goiás;52
2308;Santa Helena de Goiás;52
2309;Santa Isabel;52
2310;Santa Rita do Araguaia;52
2311;Santa Rita do Novo Destino;52
2313;Santa Rosa de Goiás;52
2314;Santa Tereza de Goiás;52
2315;Santa Terezinha de Goiás;52
2316;Santo Antônio da Barra;52
2317;Santo Antônio de Goiás;52
2318;Santo Antônio do Descoberto;52
2320;São Domingos;52
2321;São Francisco de Goiás;52
2324;São João D Aliança;52
2325;São João da Paraúna;52
2326;São Luís de Montes Belos;52
2327;São Luiz do Norte;52
2329;São Miguel do Araguaia;52
2330;São Miguel do Passa Quatro;52
2331;São Patrício;52
2333;São Simão;52
2336;Senador Canedo;52
2338;Serranópolis;52
2339;Silvânia;52
2340;Simolândia;52
2341;Sítio D Abadia;52
2343;Taquaral de Goiás;52
2345;Teresina de Goiás;52
2346;Terezópolis de Goiás;52
2347;Lagoa Santa;52
2348;Três Ranchos;52
2349;Trindade;52
2350;Trombas;52
2352;Turvânia;52
2353;Turvelândia;52
2354;Uirapuru;52
2355;Uruaçu;52
2356;Uruana;52
2358;Urutaí;52
2361;Valparaíso de Goiás;52
2362;Varjão;52
2363;Vianópolis;52
2364;Vicentinópolis;52
2365;Vila Boa;52
2367;Vila Propício;52
2369;Açailândia;21
2370;Afonso Cunha;21
2371;Água Doce do Maranhão;21
2372;Alcântara;21
2373;Aldeias Altas;21
2374;Altamira do Maranhão;21
2375;Alto Alegre do Maranhão;21
2376;Alto Alegre do Pindaré;21
2377;Alto Parnaíba;21
2378;Amapá do Maranhão;21
2379;Amarante do Maranhão;21
2380;Anajatuba;21
2381;Anapurus;21
2383;Apicum-Açu;21
2384;Araguanã;21
2385;Araioses;21
2386;Arame;21
2387;Arari;21
2389;Axixá;21
2390;Bacabal;21
2391;Bacabeira;21
2393;Bacuri;21
2394;Bacurituba;21
2395;Balsas;21
2396;Barão de Grajaú;21
2398;Barra do Corda;21
2399;Barreirinhas;21
2401;Bela Vista do Maranhão;21
2402;Belágua;21
2403;Benedito Leite;21
2404;Bequimão;21
2405;Bernardo do Mearim;21
2406;Boa Vista do Gurupi;21
2408;Bom Jardim;21
2409;Bom Jesus das Selvas;21
2410;Bom Lugar;21
2412;Brejo;21
2413;Brejo de Areia;21
2415;Buriti;21
2416;Buriti Bravo;21
2418;Buriticupu;21
2419;Buritirana;21
2420;Cachoeira Grande;21
2421;Cajapió;21
2422;Cajari;21
2423;Campestre do Maranhão;21
2424;Cândido Mendes;21
